time	V(vout)
4.885901307349554e-03	1.053552e-02
4.998205994849551e-03	1.053552e-02
5.000000000000000e-03	1.053552e-02
Step Information: Run=251  (Step: 251/1000)
0.000000000000000e+00	1.023751e-02
4.885901307349554e-03	1.023751e-02
4.998205994849551e-03	1.023751e-02
5.000000000000000e-03	1.023751e-02
Step Information: Run=252  (Step: 252/1000)
0.000000000000000e+00	8.541576e-03
4.885901307349554e-03	8.541576e-03
4.998205994849551e-03	8.541576e-03
5.000000000000000e-03	8.541576e-03
Step Information: Run=253  (Step: 253/1000)
0.000000000000000e+00	9.600829e-03
4.885901307349554e-03	9.600829e-03
4.998205994849551e-03	9.600829e-03
5.000000000000000e-03	9.600829e-03
Step Information: Run=254  (Step: 254/1000)
0.000000000000000e+00	1.225156e-02
4.885901307349554e-03	1.225156e-02
4.998205994849551e-03	1.225156e-02
5.000000000000000e-03	1.225156e-02
Step Information: Run=255  (Step: 255/1000)
0.000000000000000e+00	9.393361e-03
4.885901307349554e-03	9.393361e-03
4.998205994849551e-03	9.393361e-03
5.000000000000000e-03	9.393361e-03
Step Information: Run=256  (Step: 256/1000)
0.000000000000000e+00	1.025795e-02
4.885901307349554e-03	1.025795e-02
4.998205994849551e-03	1.025795e-02
5.000000000000000e-03	1.025795e-02
Step Information: Run=257  (Step: 257/1000)
0.000000000000000e+00	9.865099e-03
4.885901307349554e-03	9.865099e-03
4.998205994849551e-03	9.865099e-03
5.000000000000000e-03	9.865099e-03
Step Information: Run=258  (Step: 258/1000)
0.000000000000000e+00	1.148895e-02
4.885901307349554e-03	1.148895e-02
4.998205994849551e-03	1.148895e-02
5.000000000000000e-03	1.148895e-02
Step Information: Run=259  (Step: 259/1000)
0.000000000000000e+00	1.231849e-02
4.885901307349554e-03	1.231849e-02
4.998205994849551e-03	1.231849e-02
5.000000000000000e-03	1.231849e-02
Step Information: Run=260  (Step: 260/1000)
0.000000000000000e+00	8.715226e-03
4.885901307349554e-03	8.715226e-03
4.998205994849551e-03	8.715226e-03
5.000000000000000e-03	8.715226e-03
Step Information: Run=261  (Step: 261/1000)
0.000000000000000e+00	1.125519e-02
4.885901307349554e-03	1.125519e-02
4.998205994849551e-03	1.125519e-02
5.000000000000000e-03	1.125519e-02
Step Information: Run=262  (Step: 262/1000)
0.000000000000000e+00	8.987239e-03
4.885901307349554e-03	8.987239e-03
4.998205994849551e-03	8.987239e-03
5.000000000000000e-03	8.987239e-03
Step Information: Run=263  (Step: 263/1000)
0.000000000000000e+00	9.990973e-03
4.885901307349554e-03	9.990973e-03
4.998205994849551e-03	9.990973e-03
5.000000000000000e-03	9.990973e-03
Step Information: Run=264  (Step: 264/1000)
0.000000000000000e+00	9.555727e-03
4.885901307349554e-03	9.555727e-03
4.998205994849551e-03	9.555727e-03
5.000000000000000e-03	9.555727e-03
Step Information: Run=265  (Step: 265/1000)
0.000000000000000e+00	1.045491e-02
4.885901307349554e-03	1.045491e-02
4.998205994849551e-03	1.045491e-02
5.000000000000000e-03	1.045491e-02
Step Information: Run=266  (Step: 266/1000)
0.000000000000000e+00	1.117697e-02
4.885901307349554e-03	1.117697e-02
4.998205994849551e-03	1.117697e-02
5.000000000000000e-03	1.117697e-02
Step Information: Run=267  (Step: 267/1000)
0.000000000000000e+00	1.272795e-02
4.885901307349554e-03	1.272795e-02
4.998205994849551e-03	1.272795e-02
5.000000000000000e-03	1.272795e-02
Step Information: Run=268  (Step: 268/1000)
0.000000000000000e+00	1.067416e-02
4.885901307349554e-03	1.067416e-02
4.998205994849551e-03	1.067416e-02
5.000000000000000e-03	1.067416e-02
Step Information: Run=269  (Step: 269/1000)
0.000000000000000e+00	9.599105e-03
4.885901307349554e-03	9.599105e-03
4.998205994849551e-03	9.599105e-03
5.000000000000000e-03	9.599105e-03
Step Information: Run=270  (Step: 270/1000)
0.000000000000000e+00	8.419228e-03
4.885901307349554e-03	8.419228e-03
4.998205994849551e-03	8.419228e-03
5.000000000000000e-03	8.419228e-03
Step Information: Run=271  (Step: 271/1000)
0.000000000000000e+00	8.403842e-03
4.885901307349554e-03	8.403842e-03
4.998205994849551e-03	8.403842e-03
5.000000000000000e-03	8.403842e-03
Step Information: Run=272  (Step: 272/1000)
0.000000000000000e+00	1.124131e-02
4.885901307349554e-03	1.124131e-02
4.998205994849551e-03	1.124131e-02
5.000000000000000e-03	1.124131e-02
Step Information: Run=273  (Step: 273/1000)
0.000000000000000e+00	9.920879e-03
4.885901307349554e-03	9.920879e-03
4.998205994849551e-03	9.920879e-03
5.000000000000000e-03	9.920879e-03
Step Information: Run=274  (Step: 274/1000)
0.000000000000000e+00	1.132541e-02
4.885901307349554e-03	1.132541e-02
4.998205994849551e-03	1.132541e-02
5.000000000000000e-03	1.132541e-02
Step Information: Run=275  (Step: 275/1000)
0.000000000000000e+00	1.044663e-02
4.885901307349554e-03	1.044663e-02
4.998205994849551e-03	1.044663e-02
5.000000000000000e-03	1.044663e-02
Step Information: Run=276  (Step: 276/1000)
0.000000000000000e+00	8.724655e-03
4.885901307349554e-03	8.724655e-03
4.998205994849551e-03	8.724655e-03
5.000000000000000e-03	8.724655e-03
Step Information: Run=277  (Step: 277/1000)
0.000000000000000e+00	1.018528e-02
4.885901307349554e-03	1.018528e-02
4.998205994849551e-03	1.018528e-02
5.000000000000000e-03	1.018528e-02
Step Information: Run=278  (Step: 278/1000)
0.000000000000000e+00	8.863222e-03
4.885901307349554e-03	8.863222e-03
4.998205994849551e-03	8.863222e-03
5.000000000000000e-03	8.863222e-03
Step Information: Run=279  (Step: 279/1000)
0.000000000000000e+00	1.135366e-02
4.885901307349554e-03	1.135366e-02
4.998205994849551e-03	1.135366e-02
5.000000000000000e-03	1.135366e-02
Step Information: Run=280  (Step: 280/1000)
0.000000000000000e+00	1.154478e-02
4.885901307349554e-03	1.154478e-02
4.998205994849551e-03	1.154478e-02
5.000000000000000e-03	1.154478e-02
Step Information: Run=281  (Step: 281/1000)
0.000000000000000e+00	9.933364e-03
4.885901307349554e-03	9.933364e-03
4.998205994849551e-03	9.933364e-03
5.000000000000000e-03	9.933364e-03
Step Information: Run=282  (Step: 282/1000)
0.000000000000000e+00	1.101389e-02
4.885901307349554e-03	1.101389e-02
4.998205994849551e-03	1.101389e-02
5.000000000000000e-03	1.101389e-02
Step Information: Run=283  (Step: 283/1000)
0.000000000000000e+00	1.359872e-02
4.885901307349554e-03	1.359872e-02
4.998205994849551e-03	1.359872e-02
5.000000000000000e-03	1.359872e-02
Step Information: Run=284  (Step: 284/1000)
0.000000000000000e+00	1.057318e-02
4.885901307349554e-03	1.057318e-02
4.998205994849551e-03	1.057318e-02
5.000000000000000e-03	1.057318e-02
Step Information: Run=285  (Step: 285/1000)
0.000000000000000e+00	9.570861e-03
4.885901307349554e-03	9.570861e-03
4.998205994849551e-03	9.570861e-03
5.000000000000000e-03	9.570861e-03
Step Information: Run=286  (Step: 286/1000)
0.000000000000000e+00	8.278016e-03
4.885901307349554e-03	8.278016e-03
4.998205994849551e-03	8.278016e-03
5.000000000000000e-03	8.278016e-03
Step Information: Run=287  (Step: 287/1000)
0.000000000000000e+00	9.618320e-03
4.885901307349554e-03	9.618320e-03
4.998205994849551e-03	9.618320e-03
5.000000000000000e-03	9.618320e-03
Step Information: Run=288  (Step: 288/1000)
0.000000000000000e+00	9.520110e-03
4.885901307349554e-03	9.520110e-03
4.998205994849551e-03	9.520110e-03
5.000000000000000e-03	9.520110e-03
Step Information: Run=289  (Step: 289/1000)
0.000000000000000e+00	8.789383e-03
4.885901307349554e-03	8.789383e-03
4.998205994849551e-03	8.789383e-03
5.000000000000000e-03	8.789383e-03
Step Information: Run=290  (Step: 290/1000)
0.000000000000000e+00	8.806461e-03
4.885901307349554e-03	8.806461e-03
4.998205994849551e-03	8.806461e-03
5.000000000000000e-03	8.806461e-03
Step Information: Run=291  (Step: 291/1000)
0.000000000000000e+00	1.225419e-02
4.885901307349554e-03	1.225419e-02
4.998205994849551e-03	1.225419e-02
5.000000000000000e-03	1.225419e-02
Step Information: Run=292  (Step: 292/1000)
0.000000000000000e+00	9.853890e-03
4.885901307349554e-03	9.853890e-03
4.998205994849551e-03	9.853890e-03
5.000000000000000e-03	9.853890e-03
Step Information: Run=293  (Step: 293/1000)
0.000000000000000e+00	9.837409e-03
4.885901307349554e-03	9.837409e-03
4.998205994849551e-03	9.837409e-03
5.000000000000000e-03	9.837409e-03
Step Information: Run=294  (Step: 294/1000)
0.000000000000000e+00	1.175630e-02
4.885901307349554e-03	1.175630e-02
4.998205994849551e-03	1.175630e-02
5.000000000000000e-03	1.175630e-02
Step Information: Run=295  (Step: 295/1000)
0.000000000000000e+00	1.000527e-02
4.885901307349554e-03	1.000527e-02
4.998205994849551e-03	1.000527e-02
5.000000000000000e-03	1.000527e-02
Step Information: Run=296  (Step: 296/1000)
0.000000000000000e+00	1.201681e-02
4.885901307349554e-03	1.201681e-02
4.998205994849551e-03	1.201681e-02
5.000000000000000e-03	1.201681e-02
Step Information: Run=297  (Step: 297/1000)
0.000000000000000e+00	1.170370e-02
4.885901307349554e-03	1.170370e-02
4.998205994849551e-03	1.170370e-02
5.000000000000000e-03	1.170370e-02
Step Information: Run=298  (Step: 298/1000)
0.000000000000000e+00	1.026561e-02
4.885901307349554e-03	1.026561e-02
4.998205994849551e-03	1.026561e-02
5.000000000000000e-03	1.026561e-02
Step Information: Run=299  (Step: 299/1000)
0.000000000000000e+00	8.901302e-03
4.885901307349554e-03	8.901302e-03
4.998205994849551e-03	8.901302e-03
5.000000000000000e-03	8.901302e-03
Step Information: Run=300  (Step: 300/1000)
0.000000000000000e+00	8.985735e-03
4.885901307349554e-03	8.985735e-03
4.998205994849551e-03	8.985735e-03
5.000000000000000e-03	8.985735e-03
Step Information: Run=301  (Step: 301/1000)
0.000000000000000e+00	1.049335e-02
4.885901307349554e-03	1.049335e-02
4.998205994849551e-03	1.049335e-02
5.000000000000000e-03	1.049335e-02
Step Information: Run=302  (Step: 302/1000)
0.000000000000000e+00	9.059489e-03
4.885901307349554e-03	9.059489e-03
4.998205994849551e-03	9.059489e-03
5.000000000000000e-03	9.059489e-03
Step Information: Run=303  (Step: 303/1000)
0.000000000000000e+00	1.238983e-02
4.885901307349554e-03	1.238983e-02
4.998205994849551e-03	1.238983e-02
5.000000000000000e-03	1.238983e-02
Step Information: Run=304  (Step: 304/1000)
0.000000000000000e+00	1.120942e-02
4.885901307349554e-03	1.120942e-02
4.998205994849551e-03	1.120942e-02
5.000000000000000e-03	1.120942e-02
Step Information: Run=305  (Step: 305/1000)
0.000000000000000e+00	1.185023e-02
4.885901307349554e-03	1.185023e-02
4.998205994849551e-03	1.185023e-02
5.000000000000000e-03	1.185023e-02
Step Information: Run=306  (Step: 306/1000)
0.000000000000000e+00	9.529961e-03
4.885901307349554e-03	9.529961e-03
4.998205994849551e-03	9.529961e-03
5.000000000000000e-03	9.529961e-03
Step Information: Run=307  (Step: 307/1000)
0.000000000000000e+00	1.322313e-02
4.885901307349554e-03	1.322313e-02
4.998205994849551e-03	1.322313e-02
5.000000000000000e-03	1.322313e-02
Step Information: Run=308  (Step: 308/1000)
0.000000000000000e+00	8.624683e-03
4.885901307349554e-03	8.624683e-03
4.998205994849551e-03	8.624683e-03
5.000000000000000e-03	8.624683e-03
Step Information: Run=309  (Step: 309/1000)
0.000000000000000e+00	9.879783e-03
4.885901307349554e-03	9.879783e-03
4.998205994849551e-03	9.879783e-03
5.000000000000000e-03	9.879783e-03
Step Information: Run=310  (Step: 310/1000)
0.000000000000000e+00	1.046041e-02
4.885901307349554e-03	1.046041e-02
4.998205994849551e-03	1.046041e-02
5.000000000000000e-03	1.046041e-02
Step Information: Run=311  (Step: 311/1000)
0.000000000000000e+00	9.785698e-03
4.885901307349554e-03	9.785698e-03
4.998205994849551e-03	9.785698e-03
5.000000000000000e-03	9.785698e-03
Step Information: Run=312  (Step: 312/1000)
0.000000000000000e+00	9.933991e-03
4.885901307349554e-03	9.933991e-03
4.998205994849551e-03	9.933991e-03
5.000000000000000e-03	9.933991e-03
Step Information: Run=313  (Step: 313/1000)
0.000000000000000e+00	9.385600e-03
4.885901307349554e-03	9.385600e-03
4.998205994849551e-03	9.385600e-03
5.000000000000000e-03	9.385600e-03
Step Information: Run=314  (Step: 314/1000)
0.000000000000000e+00	1.033288e-02
4.885901307349554e-03	1.033288e-02
4.998205994849551e-03	1.033288e-02
5.000000000000000e-03	1.033288e-02
Step Information: Run=315  (Step: 315/1000)
0.000000000000000e+00	9.958590e-03
4.885901307349554e-03	9.958590e-03
4.998205994849551e-03	9.958590e-03
5.000000000000000e-03	9.958590e-03
Step Information: Run=316  (Step: 316/1000)
0.000000000000000e+00	9.110100e-03
4.885901307349554e-03	9.110100e-03
4.998205994849551e-03	9.110100e-03
5.000000000000000e-03	9.110100e-03
Step Information: Run=317  (Step: 317/1000)
0.000000000000000e+00	1.014486e-02
4.885901307349554e-03	1.014486e-02
4.998205994849551e-03	1.014486e-02
5.000000000000000e-03	1.014486e-02
Step Information: Run=318  (Step: 318/1000)
0.000000000000000e+00	9.495745e-03
4.885901307349554e-03	9.495745e-03
4.998205994849551e-03	9.495745e-03
5.000000000000000e-03	9.495745e-03
Step Information: Run=319  (Step: 319/1000)
0.000000000000000e+00	9.047514e-03
4.885901307349554e-03	9.047514e-03
4.998205994849551e-03	9.047514e-03
5.000000000000000e-03	9.047514e-03
Step Information: Run=320  (Step: 320/1000)
0.000000000000000e+00	9.334605e-03
4.885901307349554e-03	9.334605e-03
4.998205994849551e-03	9.334605e-03
5.000000000000000e-03	9.334605e-03
Step Information: Run=321  (Step: 321/1000)
0.000000000000000e+00	1.048935e-02
4.885901307349554e-03	1.048935e-02
4.998205994849551e-03	1.048935e-02
5.000000000000000e-03	1.048935e-02
Step Information: Run=322  (Step: 322/1000)
0.000000000000000e+00	1.085763e-02
4.885901307349554e-03	1.085763e-02
4.998205994849551e-03	1.085763e-02
5.000000000000000e-03	1.085763e-02
Step Information: Run=323  (Step: 323/1000)
0.000000000000000e+00	9.707265e-03
4.885901307349554e-03	9.707265e-03
4.998205994849551e-03	9.707265e-03
5.000000000000000e-03	9.707265e-03
Step Information: Run=324  (Step: 324/1000)
0.000000000000000e+00	1.059028e-02
4.885901307349554e-03	1.059028e-02
4.998205994849551e-03	1.059028e-02
5.000000000000000e-03	1.059028e-02
Step Information: Run=325  (Step: 325/1000)
0.000000000000000e+00	1.190412e-02
4.885901307349554e-03	1.190412e-02
4.998205994849551e-03	1.190412e-02
5.000000000000000e-03	1.190412e-02
Step Information: Run=326  (Step: 326/1000)
0.000000000000000e+00	1.179283e-02
4.885901307349554e-03	1.179283e-02
4.998205994849551e-03	1.179283e-02
5.000000000000000e-03	1.179283e-02
Step Information: Run=327  (Step: 327/1000)
0.000000000000000e+00	9.618114e-03
4.885901307349554e-03	9.618114e-03
4.998205994849551e-03	9.618114e-03
5.000000000000000e-03	9.618114e-03
Step Information: Run=328  (Step: 328/1000)
0.000000000000000e+00	1.064583e-02
4.885901307349554e-03	1.064583e-02
4.998205994849551e-03	1.064583e-02
5.000000000000000e-03	1.064583e-02
Step Information: Run=329  (Step: 329/1000)
0.000000000000000e+00	1.077231e-02
4.885901307349554e-03	1.077231e-02
4.998205994849551e-03	1.077231e-02
5.000000000000000e-03	1.077231e-02
Step Information: Run=330  (Step: 330/1000)
0.000000000000000e+00	9.899985e-03
4.885901307349554e-03	9.899985e-03
4.998205994849551e-03	9.899985e-03
5.000000000000000e-03	9.899985e-03
Step Information: Run=331  (Step: 331/1000)
0.000000000000000e+00	1.161609e-02
4.885901307349554e-03	1.161609e-02
4.998205994849551e-03	1.161609e-02
5.000000000000000e-03	1.161609e-02
Step Information: Run=332  (Step: 332/1000)
0.000000000000000e+00	8.938158e-03
4.885901307349554e-03	8.938158e-03
4.998205994849551e-03	8.938158e-03
5.000000000000000e-03	8.938158e-03
Step Information: Run=333  (Step: 333/1000)
0.000000000000000e+00	1.075952e-02
4.885901307349554e-03	1.075952e-02
4.998205994849551e-03	1.075952e-02
5.000000000000000e-03	1.075952e-02
Step Information: Run=334  (Step: 334/1000)
0.000000000000000e+00	1.021430e-02
4.885901307349554e-03	1.021430e-02
4.998205994849551e-03	1.021430e-02
5.000000000000000e-03	1.021430e-02
Step Information: Run=335  (Step: 335/1000)
0.000000000000000e+00	1.101613e-02
4.885901307349554e-03	1.101613e-02
4.998205994849551e-03	1.101613e-02
5.000000000000000e-03	1.101613e-02
Step Information: Run=336  (Step: 336/1000)
0.000000000000000e+00	1.140081e-02
4.885901307349554e-03	1.140081e-02
4.998205994849551e-03	1.140081e-02
5.000000000000000e-03	1.140081e-02
Step Information: Run=337  (Step: 337/1000)
0.000000000000000e+00	1.061358e-02
4.885901307349554e-03	1.061358e-02
4.998205994849551e-03	1.061358e-02
5.000000000000000e-03	1.061358e-02
Step Information: Run=338  (Step: 338/1000)
0.000000000000000e+00	9.245742e-03
4.885901307349554e-03	9.245742e-03
4.998205994849551e-03	9.245742e-03
5.000000000000000e-03	9.245742e-03
Step Information: Run=339  (Step: 339/1000)
0.000000000000000e+00	9.210641e-03
4.885901307349554e-03	9.210641e-03
4.998205994849551e-03	9.210641e-03
5.000000000000000e-03	9.210641e-03
Step Information: Run=340  (Step: 340/1000)
0.000000000000000e+00	1.019157e-02
4.885901307349554e-03	1.019157e-02
4.998205994849551e-03	1.019157e-02
5.000000000000000e-03	1.019157e-02
Step Information: Run=341  (Step: 341/1000)
0.000000000000000e+00	9.717272e-03
4.885901307349554e-03	9.717272e-03
4.998205994849551e-03	9.717272e-03
5.000000000000000e-03	9.717272e-03
Step Information: Run=342  (Step: 342/1000)
0.000000000000000e+00	1.185638e-02
4.885901307349554e-03	1.185638e-02
4.998205994849551e-03	1.185638e-02
5.000000000000000e-03	1.185638e-02
Step Information: Run=343  (Step: 343/1000)
0.000000000000000e+00	1.046297e-02
4.885901307349554e-03	1.046297e-02
4.998205994849551e-03	1.046297e-02
5.000000000000000e-03	1.046297e-02
Step Information: Run=344  (Step: 344/1000)
0.000000000000000e+00	9.957166e-03
4.885901307349554e-03	9.957166e-03
4.998205994849551e-03	9.957166e-03
5.000000000000000e-03	9.957166e-03
Step Information: Run=345  (Step: 345/1000)
0.000000000000000e+00	1.034218e-02
4.885901307349554e-03	1.034218e-02
4.998205994849551e-03	1.034218e-02
5.000000000000000e-03	1.034218e-02
Step Information: Run=346  (Step: 346/1000)
0.000000000000000e+00	9.148208e-03
4.885901307349554e-03	9.148208e-03
4.998205994849551e-03	9.148208e-03
5.000000000000000e-03	9.148208e-03
Step Information: Run=347  (Step: 347/1000)
0.000000000000000e+00	9.473310e-03
4.885901307349554e-03	9.473310e-03
4.998205994849551e-03	9.473310e-03
5.000000000000000e-03	9.473310e-03
Step Information: Run=348  (Step: 348/1000)
0.000000000000000e+00	1.030868e-02
4.885901307349554e-03	1.030868e-02
4.998205994849551e-03	1.030868e-02
5.000000000000000e-03	1.030868e-02
Step Information: Run=349  (Step: 349/1000)
0.000000000000000e+00	1.163283e-02
4.885901307349554e-03	1.163283e-02
4.998205994849551e-03	1.163283e-02
5.000000000000000e-03	1.163283e-02
Step Information: Run=350  (Step: 350/1000)
0.000000000000000e+00	1.030811e-02
4.885901307349554e-03	1.030811e-02
4.998205994849551e-03	1.030811e-02
5.000000000000000e-03	1.030811e-02
Step Information: Run=351  (Step: 351/1000)
0.000000000000000e+00	8.773526e-03
4.885901307349554e-03	8.773526e-03
4.998205994849551e-03	8.773526e-03
5.000000000000000e-03	8.773526e-03
Step Information: Run=352  (Step: 352/1000)
0.000000000000000e+00	1.151896e-02
4.885901307349554e-03	1.151896e-02
4.998205994849551e-03	1.151896e-02
5.000000000000000e-03	1.151896e-02
Step Information: Run=353  (Step: 353/1000)
0.000000000000000e+00	9.231361e-03
4.885901307349554e-03	9.231361e-03
4.998205994849551e-03	9.231361e-03
5.000000000000000e-03	9.231361e-03
Step Information: Run=354  (Step: 354/1000)
0.000000000000000e+00	1.093916e-02
4.885901307349554e-03	1.093916e-02
4.998205994849551e-03	1.093916e-02
5.000000000000000e-03	1.093916e-02
Step Information: Run=355  (Step: 355/1000)
0.000000000000000e+00	9.740806e-03
4.885901307349554e-03	9.740806e-03
4.998205994849551e-03	9.740806e-03
5.000000000000000e-03	9.740806e-03
Step Information: Run=356  (Step: 356/1000)
0.000000000000000e+00	9.987112e-03
4.885901307349554e-03	9.987112e-03
4.998205994849551e-03	9.987112e-03
5.000000000000000e-03	9.987112e-03
Step Information: Run=357  (Step: 357/1000)
0.000000000000000e+00	8.467967e-03
4.885901307349554e-03	8.467967e-03
4.998205994849551e-03	8.467967e-03
5.000000000000000e-03	8.467967e-03
Step Information: Run=358  (Step: 358/1000)
0.000000000000000e+00	1.134253e-02
4.885901307349554e-03	1.134253e-02
4.998205994849551e-03	1.134253e-02
5.000000000000000e-03	1.134253e-02
Step Information: Run=359  (Step: 359/1000)
0.000000000000000e+00	9.973392e-03
4.885901307349554e-03	9.973392e-03
4.998205994849551e-03	9.973392e-03
5.000000000000000e-03	9.973392e-03
Step Information: Run=360  (Step: 360/1000)
0.000000000000000e+00	1.100689e-02
4.885901307349554e-03	1.100689e-02
4.998205994849551e-03	1.100689e-02
5.000000000000000e-03	1.100689e-02
Step Information: Run=361  (Step: 361/1000)
0.000000000000000e+00	9.806668e-03
4.885901307349554e-03	9.806668e-03
4.998205994849551e-03	9.806668e-03
5.000000000000000e-03	9.806668e-03
Step Information: Run=362  (Step: 362/1000)
0.000000000000000e+00	9.046867e-03
4.885901307349554e-03	9.046867e-03
4.998205994849551e-03	9.046867e-03
5.000000000000000e-03	9.046867e-03
Step Information: Run=363  (Step: 363/1000)
0.000000000000000e+00	1.043621e-02
4.885901307349554e-03	1.043621e-02
4.998205994849551e-03	1.043621e-02
5.000000000000000e-03	1.043621e-02
Step Information: Run=364  (Step: 364/1000)
0.000000000000000e+00	1.027039e-02
4.885901307349554e-03	1.027039e-02
4.998205994849551e-03	1.027039e-02
5.000000000000000e-03	1.027039e-02
Step Information: Run=365  (Step: 365/1000)
0.000000000000000e+00	9.230399e-03
4.885901307349554e-03	9.230399e-03
4.998205994849551e-03	9.230399e-03
5.000000000000000e-03	9.230399e-03
Step Information: Run=366  (Step: 366/1000)
0.000000000000000e+00	9.953153e-03
4.885901307349554e-03	9.953153e-03
4.998205994849551e-03	9.953153e-03
5.000000000000000e-03	9.953153e-03
Step Information: Run=367  (Step: 367/1000)
0.000000000000000e+00	9.279177e-03
4.885901307349554e-03	9.279177e-03
4.998205994849551e-03	9.279177e-03
5.000000000000000e-03	9.279177e-03
Step Information: Run=368  (Step: 368/1000)
0.000000000000000e+00	1.075867e-02
4.885901307349554e-03	1.075867e-02
4.998205994849551e-03	1.075867e-02
5.000000000000000e-03	1.075867e-02
Step Information: Run=369  (Step: 369/1000)
0.000000000000000e+00	1.228144e-02
4.885901307349554e-03	1.228144e-02
4.998205994849551e-03	1.228144e-02
5.000000000000000e-03	1.228144e-02
Step Information: Run=370  (Step: 370/1000)
0.000000000000000e+00	8.054956e-03
4.885901307349554e-03	8.054956e-03
4.998205994849551e-03	8.054956e-03
5.000000000000000e-03	8.054956e-03
Step Information: Run=371  (Step: 371/1000)
0.000000000000000e+00	1.194120e-02
4.885901307349554e-03	1.194120e-02
4.998205994849551e-03	1.194120e-02
5.000000000000000e-03	1.194120e-02
Step Information: Run=372  (Step: 372/1000)
0.000000000000000e+00	1.088652e-02
4.885901307349554e-03	1.088652e-02
4.998205994849551e-03	1.088652e-02
5.000000000000000e-03	1.088652e-02
Step Information: Run=373  (Step: 373/1000)
0.000000000000000e+00	1.083930e-02
4.885901307349554e-03	1.083930e-02
4.998205994849551e-03	1.083930e-02
5.000000000000000e-03	1.083930e-02
Step Information: Run=374  (Step: 374/1000)
0.000000000000000e+00	1.103346e-02
4.885901307349554e-03	1.103346e-02
4.998205994849551e-03	1.103346e-02
5.000000000000000e-03	1.103346e-02
Step Information: Run=375  (Step: 375/1000)
0.000000000000000e+00	1.089689e-02
4.885901307349554e-03	1.089689e-02
4.998205994849551e-03	1.089689e-02
5.000000000000000e-03	1.089689e-02
Step Information: Run=376  (Step: 376/1000)
0.000000000000000e+00	9.941556e-03
4.885901307349554e-03	9.941556e-03
4.998205994849551e-03	9.941556e-03
5.000000000000000e-03	9.941556e-03
Step Information: Run=377  (Step: 377/1000)
0.000000000000000e+00	1.236493e-02
4.885901307349554e-03	1.236493e-02
4.998205994849551e-03	1.236493e-02
5.000000000000000e-03	1.236493e-02
Step Information: Run=378  (Step: 378/1000)
0.000000000000000e+00	1.004537e-02
4.885901307349554e-03	1.004537e-02
4.998205994849551e-03	1.004537e-02
5.000000000000000e-03	1.004537e-02
Step Information: Run=379  (Step: 379/1000)
0.000000000000000e+00	1.055044e-02
4.885901307349554e-03	1.055044e-02
4.998205994849551e-03	1.055044e-02
5.000000000000000e-03	1.055044e-02
Step Information: Run=380  (Step: 380/1000)
0.000000000000000e+00	9.915975e-03
4.885901307349554e-03	9.915975e-03
4.998205994849551e-03	9.915975e-03
5.000000000000000e-03	9.915975e-03
Step Information: Run=381  (Step: 381/1000)
0.000000000000000e+00	9.787812e-03
4.885901307349554e-03	9.787812e-03
4.998205994849551e-03	9.787812e-03
5.000000000000000e-03	9.787812e-03
Step Information: Run=382  (Step: 382/1000)
0.000000000000000e+00	1.055796e-02
4.885901307349554e-03	1.055796e-02
4.998205994849551e-03	1.055796e-02
5.000000000000000e-03	1.055796e-02
Step Information: Run=383  (Step: 383/1000)
0.000000000000000e+00	8.596851e-03
4.885901307349554e-03	8.596851e-03
4.998205994849551e-03	8.596851e-03
5.000000000000000e-03	8.596851e-03
Step Information: Run=384  (Step: 384/1000)
0.000000000000000e+00	1.017903e-02
4.885901307349554e-03	1.017903e-02
4.998205994849551e-03	1.017903e-02
5.000000000000000e-03	1.017903e-02
Step Information: Run=385  (Step: 385/1000)
0.000000000000000e+00	1.075332e-02
4.885901307349554e-03	1.075332e-02
4.998205994849551e-03	1.075332e-02
5.000000000000000e-03	1.075332e-02
Step Information: Run=386  (Step: 386/1000)
0.000000000000000e+00	9.712628e-03
4.885901307349554e-03	9.712628e-03
4.998205994849551e-03	9.712628e-03
5.000000000000000e-03	9.712628e-03
Step Information: Run=387  (Step: 387/1000)
0.000000000000000e+00	9.496345e-03
4.885901307349554e-03	9.496345e-03
4.998205994849551e-03	9.496345e-03
5.000000000000000e-03	9.496345e-03
Step Information: Run=388  (Step: 388/1000)
0.000000000000000e+00	1.173849e-02
4.885901307349554e-03	1.173849e-02
4.998205994849551e-03	1.173849e-02
5.000000000000000e-03	1.173849e-02
Step Information: Run=389  (Step: 389/1000)
0.000000000000000e+00	9.934238e-03
4.885901307349554e-03	9.934238e-03
4.998205994849551e-03	9.934238e-03
5.000000000000000e-03	9.934238e-03
Step Information: Run=390  (Step: 390/1000)
0.000000000000000e+00	9.682982e-03
4.885901307349554e-03	9.682982e-03
4.998205994849551e-03	9.682982e-03
5.000000000000000e-03	9.682982e-03
Step Information: Run=391  (Step: 391/1000)
0.000000000000000e+00	1.250060e-02
4.885901307349554e-03	1.250060e-02
4.998205994849551e-03	1.250060e-02
5.000000000000000e-03	1.250060e-02
Step Information: Run=392  (Step: 392/1000)
0.000000000000000e+00	1.029813e-02
4.885901307349554e-03	1.029813e-02
4.998205994849551e-03	1.029813e-02
5.000000000000000e-03	1.029813e-02
Step Information: Run=393  (Step: 393/1000)
0.000000000000000e+00	1.043723e-02
4.885901307349554e-03	1.043723e-02
4.998205994849551e-03	1.043723e-02
5.000000000000000e-03	1.043723e-02
Step Information: Run=394  (Step: 394/1000)
0.000000000000000e+00	1.032591e-02
4.885901307349554e-03	1.032591e-02
