time	V(vout)
0.000000000000000e+00	9.386604e-02
4.885901307349554e-03	9.386604e-02
4.998205994849551e-03	9.386604e-02
5.000000000000000e-03	9.386604e-02
Step Information: Run=256  (Step: 256/1000)
0.000000000000000e+00	1.008104e-01
4.885901307349554e-03	1.008104e-01
4.998205994849551e-03	1.008104e-01
5.000000000000000e-03	1.008104e-01
Step Information: Run=257  (Step: 257/1000)
0.000000000000000e+00	9.745613e-02
4.885901307349554e-03	9.745613e-02
4.998205994849551e-03	9.745613e-02
5.000000000000000e-03	9.745613e-02
Step Information: Run=258  (Step: 258/1000)
0.000000000000000e+00	1.138839e-01
4.885901307349554e-03	1.138839e-01
4.998205994849551e-03	1.138839e-01
5.000000000000000e-03	1.138839e-01
Step Information: Run=259  (Step: 259/1000)
0.000000000000000e+00	1.227147e-01
4.885901307349554e-03	1.227147e-01
4.998205994849551e-03	1.227147e-01
5.000000000000000e-03	1.227147e-01
Step Information: Run=260  (Step: 260/1000)
0.000000000000000e+00	8.609212e-02
4.885901307349554e-03	8.609212e-02
4.998205994849551e-03	8.609212e-02
5.000000000000000e-03	8.609212e-02
Step Information: Run=261  (Step: 261/1000)
0.000000000000000e+00	1.130865e-01
4.885901307349554e-03	1.130865e-01
4.998205994849551e-03	1.130865e-01
5.000000000000000e-03	1.130865e-01
Step Information: Run=262  (Step: 262/1000)
0.000000000000000e+00	8.931060e-02
4.885901307349554e-03	8.931060e-02
4.998205994849551e-03	8.931060e-02
5.000000000000000e-03	8.931060e-02
Step Information: Run=263  (Step: 263/1000)
0.000000000000000e+00	9.699699e-02
4.885901307349554e-03	9.699699e-02
4.998205994849551e-03	9.699699e-02
5.000000000000000e-03	9.699699e-02
Step Information: Run=264  (Step: 264/1000)
0.000000000000000e+00	9.388988e-02
4.885901307349554e-03	9.388988e-02
4.998205994849551e-03	9.388988e-02
5.000000000000000e-03	9.388988e-02
Step Information: Run=265  (Step: 265/1000)
0.000000000000000e+00	1.038417e-01
4.885901307349554e-03	1.038417e-01
4.998205994849551e-03	1.038417e-01
5.000000000000000e-03	1.038417e-01
Step Information: Run=266  (Step: 266/1000)
0.000000000000000e+00	1.103444e-01
4.885901307349554e-03	1.103444e-01
4.998205994849551e-03	1.103444e-01
5.000000000000000e-03	1.103444e-01
Step Information: Run=267  (Step: 267/1000)
0.000000000000000e+00	1.244730e-01
4.885901307349554e-03	1.244730e-01
4.998205994849551e-03	1.244730e-01
5.000000000000000e-03	1.244730e-01
Step Information: Run=268  (Step: 268/1000)
0.000000000000000e+00	1.052750e-01
4.885901307349554e-03	1.052750e-01
4.998205994849551e-03	1.052750e-01
5.000000000000000e-03	1.052750e-01
Step Information: Run=269  (Step: 269/1000)
0.000000000000000e+00	9.631771e-02
4.885901307349554e-03	9.631771e-02
4.998205994849551e-03	9.631771e-02
5.000000000000000e-03	9.631771e-02
Step Information: Run=270  (Step: 270/1000)
0.000000000000000e+00	8.340195e-02
4.885901307349554e-03	8.340195e-02
4.998205994849551e-03	8.340195e-02
5.000000000000000e-03	8.340195e-02
Step Information: Run=271  (Step: 271/1000)
0.000000000000000e+00	8.389986e-02
4.885901307349554e-03	8.389986e-02
4.998205994849551e-03	8.389986e-02
5.000000000000000e-03	8.389986e-02
Step Information: Run=272  (Step: 272/1000)
0.000000000000000e+00	1.115386e-01
4.885901307349554e-03	1.115386e-01
4.998205994849551e-03	1.115386e-01
5.000000000000000e-03	1.115386e-01
Step Information: Run=273  (Step: 273/1000)
0.000000000000000e+00	9.687158e-02
4.885901307349554e-03	9.687158e-02
4.998205994849551e-03	9.687158e-02
5.000000000000000e-03	9.687158e-02
Step Information: Run=274  (Step: 274/1000)
0.000000000000000e+00	1.141400e-01
4.885901307349554e-03	1.141400e-01
4.998205994849551e-03	1.141400e-01
5.000000000000000e-03	1.141400e-01
Step Information: Run=275  (Step: 275/1000)
0.000000000000000e+00	1.035634e-01
4.885901307349554e-03	1.035634e-01
4.998205994849551e-03	1.035634e-01
5.000000000000000e-03	1.035634e-01
Step Information: Run=276  (Step: 276/1000)
0.000000000000000e+00	8.605161e-02
4.885901307349554e-03	8.605161e-02
4.998205994849551e-03	8.605161e-02
5.000000000000000e-03	8.605161e-02
Step Information: Run=277  (Step: 277/1000)
0.000000000000000e+00	1.002766e-01
4.885901307349554e-03	1.002766e-01
4.998205994849551e-03	1.002766e-01
5.000000000000000e-03	1.002766e-01
Step Information: Run=278  (Step: 278/1000)
0.000000000000000e+00	8.768467e-02
4.885901307349554e-03	8.768467e-02
4.998205994849551e-03	8.768467e-02
5.000000000000000e-03	8.768467e-02
Step Information: Run=279  (Step: 279/1000)
0.000000000000000e+00	1.113688e-01
4.885901307349554e-03	1.113688e-01
4.998205994849551e-03	1.113688e-01
5.000000000000000e-03	1.113688e-01
Step Information: Run=280  (Step: 280/1000)
0.000000000000000e+00	1.141977e-01
4.885901307349554e-03	1.141977e-01
4.998205994849551e-03	1.141977e-01
5.000000000000000e-03	1.141977e-01
Step Information: Run=281  (Step: 281/1000)
0.000000000000000e+00	9.909261e-02
4.885901307349554e-03	9.909261e-02
4.998205994849551e-03	9.909261e-02
5.000000000000000e-03	9.909261e-02
Step Information: Run=282  (Step: 282/1000)
0.000000000000000e+00	1.087608e-01
4.885901307349554e-03	1.087608e-01
4.998205994849551e-03	1.087608e-01
5.000000000000000e-03	1.087608e-01
Step Information: Run=283  (Step: 283/1000)
0.000000000000000e+00	1.332651e-01
4.885901307349554e-03	1.332651e-01
4.998205994849551e-03	1.332651e-01
5.000000000000000e-03	1.332651e-01
Step Information: Run=284  (Step: 284/1000)
0.000000000000000e+00	1.047495e-01
4.885901307349554e-03	1.047495e-01
4.998205994849551e-03	1.047495e-01
5.000000000000000e-03	1.047495e-01
Step Information: Run=285  (Step: 285/1000)
0.000000000000000e+00	9.592267e-02
4.885901307349554e-03	9.592267e-02
4.998205994849551e-03	9.592267e-02
5.000000000000000e-03	9.592267e-02
Step Information: Run=286  (Step: 286/1000)
0.000000000000000e+00	8.208073e-02
4.885901307349554e-03	8.208073e-02
4.998205994849551e-03	8.208073e-02
5.000000000000000e-03	8.208073e-02
Step Information: Run=287  (Step: 287/1000)
0.000000000000000e+00	9.638395e-02
4.885901307349554e-03	9.638395e-02
4.998205994849551e-03	9.638395e-02
5.000000000000000e-03	9.638395e-02
Step Information: Run=288  (Step: 288/1000)
0.000000000000000e+00	9.357353e-02
4.885901307349554e-03	9.357353e-02
4.998205994849551e-03	9.357353e-02
5.000000000000000e-03	9.357353e-02
Step Information: Run=289  (Step: 289/1000)
0.000000000000000e+00	8.570899e-02
4.885901307349554e-03	8.570899e-02
4.998205994849551e-03	8.570899e-02
5.000000000000000e-03	8.570899e-02
Step Information: Run=290  (Step: 290/1000)
0.000000000000000e+00	8.720563e-02
4.885901307349554e-03	8.720563e-02
4.998205994849551e-03	8.720563e-02
5.000000000000000e-03	8.720563e-02
Step Information: Run=291  (Step: 291/1000)
0.000000000000000e+00	1.205197e-01
4.885901307349554e-03	1.205197e-01
4.998205994849551e-03	1.205197e-01
5.000000000000000e-03	1.205197e-01
Step Information: Run=292  (Step: 292/1000)
0.000000000000000e+00	9.835590e-02
4.885901307349554e-03	9.835590e-02
4.998205994849551e-03	9.835590e-02
5.000000000000000e-03	9.835590e-02
Step Information: Run=293  (Step: 293/1000)
0.000000000000000e+00	9.707038e-02
4.885901307349554e-03	9.707038e-02
4.998205994849551e-03	9.707038e-02
5.000000000000000e-03	9.707038e-02
Step Information: Run=294  (Step: 294/1000)
0.000000000000000e+00	1.161725e-01
4.885901307349554e-03	1.161725e-01
4.998205994849551e-03	1.161725e-01
5.000000000000000e-03	1.161725e-01
Step Information: Run=295  (Step: 295/1000)
0.000000000000000e+00	1.004125e-01
4.885901307349554e-03	1.004125e-01
4.998205994849551e-03	1.004125e-01
5.000000000000000e-03	1.004125e-01
Step Information: Run=296  (Step: 296/1000)
0.000000000000000e+00	1.204291e-01
4.885901307349554e-03	1.204291e-01
4.998205994849551e-03	1.204291e-01
5.000000000000000e-03	1.204291e-01
Step Information: Run=297  (Step: 297/1000)
0.000000000000000e+00	1.148980e-01
4.885901307349554e-03	1.148980e-01
4.998205994849551e-03	1.148980e-01
5.000000000000000e-03	1.148980e-01
Step Information: Run=298  (Step: 298/1000)
0.000000000000000e+00	1.011177e-01
4.885901307349554e-03	1.011177e-01
4.998205994849551e-03	1.011177e-01
5.000000000000000e-03	1.011177e-01
Step Information: Run=299  (Step: 299/1000)
0.000000000000000e+00	8.903113e-02
4.885901307349554e-03	8.903113e-02
4.998205994849551e-03	8.903113e-02
5.000000000000000e-03	8.903113e-02
Step Information: Run=300  (Step: 300/1000)
0.000000000000000e+00	8.864679e-02
4.885901307349554e-03	8.864679e-02
4.998205994849551e-03	8.864679e-02
5.000000000000000e-03	8.864679e-02
Step Information: Run=301  (Step: 301/1000)
0.000000000000000e+00	1.044333e-01
4.885901307349554e-03	1.044333e-01
4.998205994849551e-03	1.044333e-01
5.000000000000000e-03	1.044333e-01
Step Information: Run=302  (Step: 302/1000)
0.000000000000000e+00	8.932376e-02
4.885901307349554e-03	8.932376e-02
4.998205994849551e-03	8.932376e-02
5.000000000000000e-03	8.932376e-02
Step Information: Run=303  (Step: 303/1000)
0.000000000000000e+00	1.207633e-01
4.885901307349554e-03	1.207633e-01
4.998205994849551e-03	1.207633e-01
5.000000000000000e-03	1.207633e-01
Step Information: Run=304  (Step: 304/1000)
0.000000000000000e+00	1.110725e-01
4.885901307349554e-03	1.110725e-01
4.998205994849551e-03	1.110725e-01
5.000000000000000e-03	1.110725e-01
Step Information: Run=305  (Step: 305/1000)
0.000000000000000e+00	1.164658e-01
4.885901307349554e-03	1.164658e-01
4.998205994849551e-03	1.164658e-01
5.000000000000000e-03	1.164658e-01
Step Information: Run=306  (Step: 306/1000)
0.000000000000000e+00	9.407949e-02
4.885901307349554e-03	9.407949e-02
4.998205994849551e-03	9.407949e-02
5.000000000000000e-03	9.407949e-02
Step Information: Run=307  (Step: 307/1000)
0.000000000000000e+00	1.293179e-01
4.885901307349554e-03	1.293179e-01
4.998205994849551e-03	1.293179e-01
5.000000000000000e-03	1.293179e-01
Step Information: Run=308  (Step: 308/1000)
0.000000000000000e+00	8.466195e-02
4.885901307349554e-03	8.466195e-02
4.998205994849551e-03	8.466195e-02
5.000000000000000e-03	8.466195e-02
Step Information: Run=309  (Step: 309/1000)
0.000000000000000e+00	9.724171e-02
4.885901307349554e-03	9.724171e-02
4.998205994849551e-03	9.724171e-02
5.000000000000000e-03	9.724171e-02
Step Information: Run=310  (Step: 310/1000)
0.000000000000000e+00	1.032971e-01
4.885901307349554e-03	1.032971e-01
4.998205994849551e-03	1.032971e-01
5.000000000000000e-03	1.032971e-01
Step Information: Run=311  (Step: 311/1000)
0.000000000000000e+00	9.751969e-02
4.885901307349554e-03	9.751969e-02
4.998205994849551e-03	9.751969e-02
5.000000000000000e-03	9.751969e-02
Step Information: Run=312  (Step: 312/1000)
0.000000000000000e+00	9.863170e-02
4.885901307349554e-03	9.863170e-02
4.998205994849551e-03	9.863170e-02
5.000000000000000e-03	9.863170e-02
Step Information: Run=313  (Step: 313/1000)
0.000000000000000e+00	9.329612e-02
4.885901307349554e-03	9.329612e-02
4.998205994849551e-03	9.329612e-02
5.000000000000000e-03	9.329612e-02
Step Information: Run=314  (Step: 314/1000)
0.000000000000000e+00	1.025972e-01
4.885901307349554e-03	1.025972e-01
4.998205994849551e-03	1.025972e-01
5.000000000000000e-03	1.025972e-01
Step Information: Run=315  (Step: 315/1000)
0.000000000000000e+00	9.836172e-02
4.885901307349554e-03	9.836172e-02
4.998205994849551e-03	9.836172e-02
5.000000000000000e-03	9.836172e-02
Step Information: Run=316  (Step: 316/1000)
0.000000000000000e+00	9.108584e-02
4.885901307349554e-03	9.108584e-02
4.998205994849551e-03	9.108584e-02
5.000000000000000e-03	9.108584e-02
Step Information: Run=317  (Step: 317/1000)
0.000000000000000e+00	9.974956e-02
4.885901307349554e-03	9.974956e-02
4.998205994849551e-03	9.974956e-02
5.000000000000000e-03	9.974956e-02
Step Information: Run=318  (Step: 318/1000)
0.000000000000000e+00	9.297936e-02
4.885901307349554e-03	9.297936e-02
4.998205994849551e-03	9.297936e-02
5.000000000000000e-03	9.297936e-02
Step Information: Run=319  (Step: 319/1000)
0.000000000000000e+00	9.068370e-02
4.885901307349554e-03	9.068370e-02
4.998205994849551e-03	9.068370e-02
5.000000000000000e-03	9.068370e-02
Step Information: Run=320  (Step: 320/1000)
0.000000000000000e+00	9.237863e-02
4.885901307349554e-03	9.237863e-02
4.998205994849551e-03	9.237863e-02
5.000000000000000e-03	9.237863e-02
Step Information: Run=321  (Step: 321/1000)
0.000000000000000e+00	1.045339e-01
4.885901307349554e-03	1.045339e-01
4.998205994849551e-03	1.045339e-01
5.000000000000000e-03	1.045339e-01
Step Information: Run=322  (Step: 322/1000)
0.000000000000000e+00	1.088613e-01
4.885901307349554e-03	1.088613e-01
4.998205994849551e-03	1.088613e-01
5.000000000000000e-03	1.088613e-01
Step Information: Run=323  (Step: 323/1000)
0.000000000000000e+00	9.530672e-02
4.885901307349554e-03	9.530672e-02
4.998205994849551e-03	9.530672e-02
5.000000000000000e-03	9.530672e-02
Step Information: Run=324  (Step: 324/1000)
0.000000000000000e+00	1.037022e-01
4.885901307349554e-03	1.037022e-01
4.998205994849551e-03	1.037022e-01
5.000000000000000e-03	1.037022e-01
Step Information: Run=325  (Step: 325/1000)
0.000000000000000e+00	1.171877e-01
4.885901307349554e-03	1.171877e-01
4.998205994849551e-03	1.171877e-01
5.000000000000000e-03	1.171877e-01
Step Information: Run=326  (Step: 326/1000)
0.000000000000000e+00	1.165941e-01
4.885901307349554e-03	1.165941e-01
4.998205994849551e-03	1.165941e-01
5.000000000000000e-03	1.165941e-01
Step Information: Run=327  (Step: 327/1000)
0.000000000000000e+00	9.388082e-02
4.885901307349554e-03	9.388082e-02
4.998205994849551e-03	9.388082e-02
5.000000000000000e-03	9.388082e-02
Step Information: Run=328  (Step: 328/1000)
0.000000000000000e+00	1.069690e-01
4.885901307349554e-03	1.069690e-01
4.998205994849551e-03	1.069690e-01
5.000000000000000e-03	1.069690e-01
Step Information: Run=329  (Step: 329/1000)
0.000000000000000e+00	1.053480e-01
4.885901307349554e-03	1.053480e-01
4.998205994849551e-03	1.053480e-01
5.000000000000000e-03	1.053480e-01
Step Information: Run=330  (Step: 330/1000)
0.000000000000000e+00	9.850171e-02
4.885901307349554e-03	9.850171e-02
4.998205994849551e-03	9.850171e-02
5.000000000000000e-03	9.850171e-02
Step Information: Run=331  (Step: 331/1000)
0.000000000000000e+00	1.145670e-01
4.885901307349554e-03	1.145670e-01
4.998205994849551e-03	1.145670e-01
5.000000000000000e-03	1.145670e-01
Step Information: Run=332  (Step: 332/1000)
0.000000000000000e+00	8.739720e-02
4.885901307349554e-03	8.739720e-02
4.998205994849551e-03	8.739720e-02
5.000000000000000e-03	8.739720e-02
Step Information: Run=333  (Step: 333/1000)
0.000000000000000e+00	1.073306e-01
4.885901307349554e-03	1.073306e-01
4.998205994849551e-03	1.073306e-01
5.000000000000000e-03	1.073306e-01
Step Information: Run=334  (Step: 334/1000)
0.000000000000000e+00	1.016071e-01
4.885901307349554e-03	1.016071e-01
4.998205994849551e-03	1.016071e-01
5.000000000000000e-03	1.016071e-01
Step Information: Run=335  (Step: 335/1000)
0.000000000000000e+00	1.089480e-01
4.885901307349554e-03	1.089480e-01
4.998205994849551e-03	1.089480e-01
5.000000000000000e-03	1.089480e-01
Step Information: Run=336  (Step: 336/1000)
0.000000000000000e+00	1.140794e-01
4.885901307349554e-03	1.140794e-01
4.998205994849551e-03	1.140794e-01
5.000000000000000e-03	1.140794e-01
Step Information: Run=337  (Step: 337/1000)
0.000000000000000e+00	1.063754e-01
4.885901307349554e-03	1.063754e-01
4.998205994849551e-03	1.063754e-01
5.000000000000000e-03	1.063754e-01
Step Information: Run=338  (Step: 338/1000)
0.000000000000000e+00	9.139603e-02
4.885901307349554e-03	9.139603e-02
4.998205994849551e-03	9.139603e-02
5.000000000000000e-03	9.139603e-02
Step Information: Run=339  (Step: 339/1000)
0.000000000000000e+00	9.161808e-02
4.885901307349554e-03	9.161808e-02
4.998205994849551e-03	9.161808e-02
5.000000000000000e-03	9.161808e-02
Step Information: Run=340  (Step: 340/1000)
0.000000000000000e+00	1.006797e-01
4.885901307349554e-03	1.006797e-01
4.998205994849551e-03	1.006797e-01
5.000000000000000e-03	1.006797e-01
Step Information: Run=341  (Step: 341/1000)
0.000000000000000e+00	9.714483e-02
4.885901307349554e-03	9.714483e-02
4.998205994849551e-03	9.714483e-02
5.000000000000000e-03	9.714483e-02
Step Information: Run=342  (Step: 342/1000)
0.000000000000000e+00	1.168953e-01
4.885901307349554e-03	1.168953e-01
4.998205994849551e-03	1.168953e-01
5.000000000000000e-03	1.168953e-01
Step Information: Run=343  (Step: 343/1000)
0.000000000000000e+00	1.032146e-01
4.885901307349554e-03	1.032146e-01
4.998205994849551e-03	1.032146e-01
5.000000000000000e-03	1.032146e-01
Step Information: Run=344  (Step: 344/1000)
0.000000000000000e+00	9.798031e-02
4.885901307349554e-03	9.798031e-02
4.998205994849551e-03	9.798031e-02
5.000000000000000e-03	9.798031e-02
Step Information: Run=345  (Step: 345/1000)
0.000000000000000e+00	1.031494e-01
4.885901307349554e-03	1.031494e-01
4.998205994849551e-03	1.031494e-01
5.000000000000000e-03	1.031494e-01
Step Information: Run=346  (Step: 346/1000)
0.000000000000000e+00	8.938161e-02
4.885901307349554e-03	8.938161e-02
4.998205994849551e-03	8.938161e-02
5.000000000000000e-03	8.938161e-02
Step Information: Run=347  (Step: 347/1000)
0.000000000000000e+00	9.348894e-02
4.885901307349554e-03	9.348894e-02
4.998205994849551e-03	9.348894e-02
5.000000000000000e-03	9.348894e-02
Step Information: Run=348  (Step: 348/1000)
0.000000000000000e+00	1.026044e-01
4.885901307349554e-03	1.026044e-01
4.998205994849551e-03	1.026044e-01
5.000000000000000e-03	1.026044e-01
Step Information: Run=349  (Step: 349/1000)
0.000000000000000e+00	1.152245e-01
4.885901307349554e-03	1.152245e-01
4.998205994849551e-03	1.152245e-01
5.000000000000000e-03	1.152245e-01
Step Information: Run=350  (Step: 350/1000)
0.000000000000000e+00	1.016568e-01
4.885901307349554e-03	1.016568e-01
4.998205994849551e-03	1.016568e-01
5.000000000000000e-03	1.016568e-01
Step Information: Run=351  (Step: 351/1000)
0.000000000000000e+00	8.600584e-02
4.885901307349554e-03	8.600584e-02
4.998205994849551e-03	8.600584e-02
5.000000000000000e-03	8.600584e-02
Step Information: Run=352  (Step: 352/1000)
0.000000000000000e+00	1.131208e-01
4.885901307349554e-03	1.131208e-01
4.998205994849551e-03	1.131208e-01
5.000000000000000e-03	1.131208e-01
Step Information: Run=353  (Step: 353/1000)
0.000000000000000e+00	9.253322e-02
4.885901307349554e-03	9.253322e-02
4.998205994849551e-03	9.253322e-02
5.000000000000000e-03	9.253322e-02
Step Information: Run=354  (Step: 354/1000)
0.000000000000000e+00	1.084468e-01
4.885901307349554e-03	1.084468e-01
4.998205994849551e-03	1.084468e-01
5.000000000000000e-03	1.084468e-01
Step Information: Run=355  (Step: 355/1000)
0.000000000000000e+00	9.718125e-02
4.885901307349554e-03	9.718125e-02
4.998205994849551e-03	9.718125e-02
5.000000000000000e-03	9.718125e-02
Step Information: Run=356  (Step: 356/1000)
0.000000000000000e+00	9.893711e-02
4.885901307349554e-03	9.893711e-02
4.998205994849551e-03	9.893711e-02
5.000000000000000e-03	9.893711e-02
Step Information: Run=357  (Step: 357/1000)
0.000000000000000e+00	8.296680e-02
4.885901307349554e-03	8.296680e-02
4.998205994849551e-03	8.296680e-02
5.000000000000000e-03	8.296680e-02
Step Information: Run=358  (Step: 358/1000)
0.000000000000000e+00	1.131027e-01
4.885901307349554e-03	1.131027e-01
4.998205994849551e-03	1.131027e-01
5.000000000000000e-03	1.131027e-01
Step Information: Run=359  (Step: 359/1000)
0.000000000000000e+00	9.711598e-02
4.885901307349554e-03	9.711598e-02
4.998205994849551e-03	9.711598e-02
5.000000000000000e-03	9.711598e-02
Step Information: Run=360  (Step: 360/1000)
0.000000000000000e+00	1.087737e-01
4.885901307349554e-03	1.087737e-01
4.998205994849551e-03	1.087737e-01
5.000000000000000e-03	1.087737e-01
Step Information: Run=361  (Step: 361/1000)
0.000000000000000e+00	9.536701e-02
4.885901307349554e-03	9.536701e-02
4.998205994849551e-03	9.536701e-02
5.000000000000000e-03	9.536701e-02
Step Information: Run=362  (Step: 362/1000)
0.000000000000000e+00	8.995289e-02
4.885901307349554e-03	8.995289e-02
4.998205994849551e-03	8.995289e-02
5.000000000000000e-03	8.995289e-02
Step Information: Run=363  (Step: 363/1000)
0.000000000000000e+00	1.041337e-01
4.885901307349554e-03	1.041337e-01
4.998205994849551e-03	1.041337e-01
5.000000000000000e-03	1.041337e-01
Step Information: Run=364  (Step: 364/1000)
0.000000000000000e+00	1.016272e-01
4.885901307349554e-03	1.016272e-01
4.998205994849551e-03	1.016272e-01
5.000000000000000e-03	1.016272e-01
Step Information: Run=365  (Step: 365/1000)
0.000000000000000e+00	9.086676e-02
4.885901307349554e-03	9.086676e-02
4.998205994849551e-03	9.086676e-02
5.000000000000000e-03	9.086676e-02
Step Information: Run=366  (Step: 366/1000)
0.000000000000000e+00	9.797309e-02
4.885901307349554e-03	9.797309e-02
4.998205994849551e-03	9.797309e-02
5.000000000000000e-03	9.797309e-02
Step Information: Run=367  (Step: 367/1000)
0.000000000000000e+00	9.245387e-02
4.885901307349554e-03	9.245387e-02
4.998205994849551e-03	9.245387e-02
5.000000000000000e-03	9.245387e-02
Step Information: Run=368  (Step: 368/1000)
0.000000000000000e+00	1.053380e-01
4.885901307349554e-03	1.053380e-01
4.998205994849551e-03	1.053380e-01
5.000000000000000e-03	1.053380e-01
Step Information: Run=369  (Step: 369/1000)
0.000000000000000e+00	1.213827e-01
4.885901307349554e-03	1.213827e-01
4.998205994849551e-03	1.213827e-01
5.000000000000000e-03	1.213827e-01
Step Information: Run=370  (Step: 370/1000)
0.000000000000000e+00	7.924107e-02
4.885901307349554e-03	7.924107e-02
4.998205994849551e-03	7.924107e-02
5.000000000000000e-03	7.924107e-02
Step Information: Run=371  (Step: 371/1000)
0.000000000000000e+00	1.173978e-01
4.885901307349554e-03	1.173978e-01
4.998205994849551e-03	1.173978e-01
5.000000000000000e-03	1.173978e-01
Step Information: Run=372  (Step: 372/1000)
0.000000000000000e+00	1.071824e-01
4.885901307349554e-03	1.071824e-01
4.998205994849551e-03	1.071824e-01
5.000000000000000e-03	1.071824e-01
Step Information: Run=373  (Step: 373/1000)
0.000000000000000e+00	1.080997e-01
4.885901307349554e-03	1.080997e-01
4.998205994849551e-03	1.080997e-01
5.000000000000000e-03	1.080997e-01
Step Information: Run=374  (Step: 374/1000)
0.000000000000000e+00	1.097721e-01
4.885901307349554e-03	1.097721e-01
4.998205994849551e-03	1.097721e-01
5.000000000000000e-03	1.097721e-01
Step Information: Run=375  (Step: 375/1000)
0.000000000000000e+00	1.079359e-01
4.885901307349554e-03	1.079359e-01
4.998205994849551e-03	1.079359e-01
5.000000000000000e-03	1.079359e-01
Step Information: Run=376  (Step: 376/1000)
0.000000000000000e+00	9.728777e-02
4.885901307349554e-03	9.728777e-02
4.998205994849551e-03	9.728777e-02
5.000000000000000e-03	9.728777e-02
Step Information: Run=377  (Step: 377/1000)
0.000000000000000e+00	1.215194e-01
4.885901307349554e-03	1.215194e-01
4.998205994849551e-03	1.215194e-01
5.000000000000000e-03	1.215194e-01
Step Information: Run=378  (Step: 378/1000)
0.000000000000000e+00	9.896814e-02
4.885901307349554e-03	9.896814e-02
4.998205994849551e-03	9.896814e-02
5.000000000000000e-03	9.896814e-02
Step Information: Run=379  (Step: 379/1000)
0.000000000000000e+00	1.048380e-01
4.885901307349554e-03	1.048380e-01
4.998205994849551e-03	1.048380e-01
5.000000000000000e-03	1.048380e-01
Step Information: Run=380  (Step: 380/1000)
0.000000000000000e+00	9.775544e-02
4.885901307349554e-03	9.775544e-02
4.998205994849551e-03	9.775544e-02
5.000000000000000e-03	9.775544e-02
Step Information: Run=381  (Step: 381/1000)
0.000000000000000e+00	9.809855e-02
4.885901307349554e-03	9.809855e-02
4.998205994849551e-03	9.809855e-02
5.000000000000000e-03	9.809855e-02
Step Information: Run=382  (Step: 382/1000)
0.000000000000000e+00	1.064866e-01
4.885901307349554e-03	1.064866e-01
4.998205994849551e-03	1.064866e-01
5.000000000000000e-03	1.064866e-01
Step Information: Run=383  (Step: 383/1000)
0.000000000000000e+00	8.450192e-02
4.885901307349554e-03	8.450192e-02
4.998205994849551e-03	8.450192e-02
5.000000000000000e-03	8.450192e-02
Step Information: Run=384  (Step: 384/1000)
0.000000000000000e+00	1.012528e-01
4.885901307349554e-03	1.012528e-01
4.998205994849551e-03	1.012528e-01
5.000000000000000e-03	1.012528e-01
Step Information: Run=385  (Step: 385/1000)
0.000000000000000e+00	1.062890e-01
4.885901307349554e-03	1.062890e-01
4.998205994849551e-03	1.062890e-01
5.000000000000000e-03	1.062890e-01
Step Information: Run=386  (Step: 386/1000)
0.000000000000000e+00	9.668430e-02
4.885901307349554e-03	9.668430e-02
4.998205994849551e-03	9.668430e-02
5.000000000000000e-03	9.668430e-02
Step Information: Run=387  (Step: 387/1000)
0.000000000000000e+00	9.355413e-02
4.885901307349554e-03	9.355413e-02
4.998205994849551e-03	9.355413e-02
5.000000000000000e-03	9.355413e-02
Step Information: Run=388  (Step: 388/1000)
0.000000000000000e+00	1.163767e-01
4.885901307349554e-03	1.163767e-01
4.998205994849551e-03	1.163767e-01
5.000000000000000e-03	1.163767e-01
Step Information: Run=389  (Step: 389/1000)
0.000000000000000e+00	9.958766e-02
4.885901307349554e-03	9.958766e-02
4.998205994849551e-03	9.958766e-02
5.000000000000000e-03	9.958766e-02
Step Information: Run=390  (Step: 390/1000)
0.000000000000000e+00	9.624877e-02
4.885901307349554e-03	9.624877e-02
4.998205994849551e-03	9.624877e-02
5.000000000000000e-03	9.624877e-02
Step Information: Run=391  (Step: 391/1000)
0.000000000000000e+00	1.239026e-01
4.885901307349554e-03	1.239026e-01
4.998205994849551e-03	1.239026e-01
5.000000000000000e-03	1.239026e-01
Step Information: Run=392  (Step: 392/1000)
0.000000000000000e+00	1.016552e-01
4.885901307349554e-03	1.016552e-01
4.998205994849551e-03	1.016552e-01
5.000000000000000e-03	1.016552e-01
Step Information: Run=393  (Step: 393/1000)
0.000000000000000e+00	1.026156e-01
4.885901307349554e-03	1.026156e-01
4.998205994849551e-03	1.026156e-01
5.000000000000000e-03	1.026156e-01
Step Information: Run=394  (Step: 394/1000)
0.000000000000000e+00	1.029780e-01
4.885901307349554e-03	1.029780e-01
4.998205994849551e-03	1.029780e-01
5.000000000000000e-03	1.029780e-01
Step Information: Run=395  (Step: 395/1000)
0.000000000000000e+00	9.494716e-02
4.885901307349554e-03	9.494716e-02
4.998205994849551e-03	9.494716e-02
5.000000000000000e-03	9.494716e-02
Step Information: Run=396  (Step: 396/1000)
0.000000000000000e+00	1.000668e-01
4.885901307349554e-03	1.000668e-01
4.998205994849551e-03	1.000668e-01
5.000000000000000e-03	1.000668e-01
Step Information: Run=397  (Step: 397/1000)
0.000000000000000e+00	1.135076e-01
4.885901307349554e-03	1.135076e-01
4.998205994849551e-03	1.135076e-01
5.000000000000000e-03	1.135076e-01
Step Information: Run=398  (Step: 398/1000)
0.000000000000000e+00	9.665623e-02
4.885901307349554e-03	9.665623e-02
4.998205994849551e-03	9.665623e-02
5.000000000000000e-03	9.665623e-02
Step Information: Run=399  (Step: 399/1000)
0.000000000000000e+00	8.860739e-02
